"COD_UF","NOME_UF","COD_MUNICIPIO","ANO","COD_MESO","NOME_MESO","COD_MICRO","NOME_MICRO","NOME_MUNICIPIO","INDICADOR_329","DESVIOS_PIOR_INDICADOR_329","INDICADOR_62","DESVIOS_MELHOR_INDICADOR_62","INDICADOR_199","DESVIOS_MELHOR_INDICADOR_199","INDICADOR_200","DESVIOS_MELHOR_INDICADOR_200","INDICADOR_333","DESVIOS_MELHOR_INDICADOR_333","INDICADOR_181","DESVIOS_PIOR_INDICADOR_181","INDICADOR_182","DESVIOS_PIOR_INDICADOR_182","INDICADOR_188","DESVIOS_MELHOR_INDICADOR_188","INDICADOR_189","DESVIOS_MELHOR_INDICADOR_189","INDICADOR_289","DESVIOS_MELHOR_INDICADOR_289","INDICADOR_290","DESVIOS_PIOR_INDICADOR_290","INDICADOR_202","DESVIOS_PIOR_INDICADOR_202","INDICADOR_184","DESVIOS_PIOR_INDICADOR_184","INDICADOR_7","DESVIOS_NEUTRO_INDICADOR_7","INDICADOR_201","DESVIOS_MELHOR_INDICADOR_201"
25,"Paraíba",2505402,"2009",2501,"Sertão Paraibano",250107,"Serra do Teixeira","Desterro",NA,NA,68.7832680592,-1,3.1,-1,2.2,-2,NA,NA,5.1,1,NA,NA,69.8,-2,NA,NA,85.8974358974,2,NA,NA,38.5185185185,1,20.4102564103,-1,1957.0863416623,-1,0.7012,-1
25,"Paraíba",2505402,"2010",2501,"Sertão Paraibano",250107,"Serra do Teixeira","Desterro",26.5524641298656,1,67.7549213606,-1,NA,NA,NA,NA,92.0161118549454,1,5.4,1,NA,NA,75.5,-1,NA,NA,81.0810810811,2,NA,NA,37.037037037,1,20.3513513514,-1,2172.1662089457,-1,NA,NA
25,"Paraíba",2505402,"2011",2501,"Sertão Paraibano",250107,"Serra do Teixeira","Desterro",NA,NA,67.4503902486,-1,3.7,-1,NA,NA,NA,NA,5.2,1,NA,NA,77.7,-1,NA,NA,77.027027027,1,24.3243243243,-1,34.9206349206,-1,19.1621621622,-1,2448.8415796897,-1,0.617737,1
25,"Paraíba",2505402,"2012",2501,"Sertão Paraibano",250107,"Serra do Teixeira","Desterro",NA,NA,51.63,-2,NA,NA,NA,NA,NA,NA,3.8,1,NA,NA,80.7,-1,NA,NA,80.8510638298,1,34.0425531915,-1,36.45833333,1,14.1382978723,1,2710.64,-1,NA,NA
25,"Paraíba",2505600,"2000",2501,"Sertão Paraibano",250106,"Itaporanga","Diamante",40.5839048692578,-1,NA,NA,NA,NA,NA,NA,82.5496012843337,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,"Paraíba",2505600,"2007",2501,"Sertão Paraibano",250106,"Itaporanga","Diamante",NA,NA,74.7908914592,1,4.6,3,3.6,2,NA,NA,3.1,2,16.1,1,95.9,3,83.9,1,34.4537815126,-1,NA,NA,36.9565217391,-1,15.4621848739,1,1196.7953725332,-2,NA,NA
25,"Paraíba",2505600,"2008",2501,"Sertão Paraibano",250106,"Itaporanga","Diamante",NA,NA,66.1810719163,1,NA,NA,NA,NA,NA,NA,4.7,1,12.6,1,95.1,4,87.4,1,36.1344537815,-1,NA,NA,42.5925925926,-1,15.9579831933,1,1626.7047490222,-1,NA,NA
25,"Paraíba",2505600,"2009",2501,"Sertão Paraibano",250106,"Itaporanga","Diamante",NA,NA,68.2854740554,-1,3.8,1,3,-1,NA,NA,1.5,2,8.1,1,97.2,3,91.2,2,37.5,-1,NA,NA,41.9191919192,-1,16.7403846154,1,1758.5321025249,-1,0.738719,1
25,"Paraíba",2505600,"2010",2501,"Sertão Paraibano",250106,"Itaporanga","Diamante",32.0324688576755,-1,72.4433573175,1,NA,NA,NA,NA,88.4116823864592,-2,2.7,2,19.1,-1,89.2,2,80.9,1,39.2156862745,-1,NA,NA,41.4141414141,-1,15.7058823529,1,1866.548386455,-2,NA,NA
25,"Paraíba",2505600,"2011",2501,"Sertão Paraibano",250106,"Itaporanga","Diamante",NA,NA,71.0553246854,1,3.6,-1,2.2,-2,NA,NA,9.3,-2,5,1,85.4,1,95,2,45.7446808511,-1,15.9574468085,1,36.8686868687,-1,13.7978723404,1,2526.1330177059,-1,0.551332,-1
25,"Paraíba",2505600,"2012",2501,"Sertão Paraibano",250106,"Itaporanga","Diamante",NA,NA,75.78,2,NA,NA,NA,NA,NA,NA,6.4,-1,NA,NA,82.6,1,NA,NA,42.4528301887,-2,13.2075471698,1,37.5,1,10.4811320755,2,3534.75,1,NA,NA
25,"Paraíba",2505709,"2000",2503,"Agreste Paraibano",250313,"Curimataú Oriental","Dona Inês",53.1080989299699,-2,NA,NA,NA,NA,NA,NA,71.2085938002406,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,"Paraíba",2505709,"2007",2503,"Agreste Paraibano",250313,"Curimataú Oriental","Dona Inês",NA,NA,59.6085810323,-1,3.4,1,3.6,2,NA,NA,2.4,2,NA,NA,83.8,2,NA,NA,59.0909090909,-1,NA,NA,37.2427983539,-1,31.3636363636,-3,1756.1504729012,-1,NA,NA
25,"Paraíba",2505709,"2008",2503,"Agreste Paraibano",250313,"Curimataú Oriental","Dona Inês",NA,NA,57.5893563345,-1,NA,NA,NA,NA,NA,NA,6.5,1,NA,NA,81.6,1,NA,NA,95.5882352941,3,NA,NA,41.3580246914,-1,32.1911764706,-4,1700.5074954347,-1,NA,NA
25,"Paraíba",2505709,"2009",2503,"Agreste Paraibano",250313,"Curimataú Oriental","Dona Inês",NA,NA,67.2506559362,-1,4.2,2,3.6,2,NA,NA,5.8,1,NA,NA,90,2,NA,NA,81.25,2,NA,NA,40.2222222222,-1,24.7083333333,-2,1912.0707753503,-1,0.81299,1
25,"Paraíba",2505709,"2010",2503,"Agreste Paraibano",250313,"Curimataú Oriental","Dona Inês",41.9443889335766,-2,64.6097288626,-1,NA,NA,NA,NA,87.4264039375086,-2,5.2,1,NA,NA,92.7,3,NA,NA,82.5581395349,2,NA,NA,39.8148148148,-1,25.5465116279,-3,2175.9817971982,-1,NA,NA
25,"Paraíba",2505709,"2011",2503,"Agreste Paraibano",250313,"Curimataú Oriental","Dona Inês",NA,NA,61.2803019,-1,4.1,1,4,2,NA,NA,2.8,1,NA,NA,96.3,3,NA,NA,81.7073170732,2,23.1707317073,-1,38.3838383838,-1,26.2682926829,-3,2370.2695125348,-1,0.717026,2
25,"Paraíba",2505709,"2012",2503,"Agreste Paraibano",250313,"Curimataú Oriental","Dona Inês",NA,NA,53.46,-2,NA,NA,NA,NA,NA,NA,1.5,2,NA,NA,98,3,NA,NA,87.0689655172,1,25,-1,39.79166667,-1,18.4137931034,-1,2690.66,-1,NA,NA
25,"Paraíba",2505808,"2000",2503,"Agreste Paraibano",250316,"Guarabira","Duas Estradas",41.9396268786287,-1,NA,NA,NA,NA,NA,NA,87.3486829856176,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,"Paraíba",2505808,"2007",2503,"Agreste Paraibano",250316,"Guarabira","Duas Estradas",NA,NA,70.5088499529,1,3,-1,3,1,NA,NA,9.7,-1,NA,NA,77.3,1,NA,NA,47.7272727273,-1,NA,NA,38.3838383838,-1,28.7954545455,-3,1512.8804841149,-1,NA,NA
25,"Paraíba",2505808,"2008",2503,"Agreste Paraibano",250316,"Guarabira","Duas Estradas",NA,NA,71.6443435931,1,NA,NA,NA,NA,NA,NA,8.3,1,NA,NA,75.1,1,NA,NA,40.8163265306,-1,NA,NA,37.037037037,1,24.7551020408,-2,1911.0668338547,-1,NA,NA
25,"Paraíba",2505808,"2009",2503,"Agreste Paraibano",250316,"Guarabira","Duas Estradas",NA,NA,63.614161165,-1,2.2,-3,3.1,1,NA,NA,5.5,1,NA,NA,71.3,-1,NA,NA,38.7755102041,-1,NA,NA,34.7222222222,1,22.7959183673,-2,2099.8858766628,-1,0.649439,-1
25,"Paraíba",2505808,"2010",2503,"Agreste Paraibano",250316,"Guarabira","Duas Estradas",33.3643947771387,-1,69.2648800236,1,NA,NA,NA,NA,93.0405659833147,1,3.1,2,NA,NA,81,1,NA,NA,47.1698113208,-1,NA,NA,31.25,2,20.4905660377,-1,2114.8911847073,-1,NA,NA
25,"Paraíba",2505808,"2011",2503,"Agreste Paraibano",250316,"Guarabira","Duas Estradas",NA,NA,73.877969554,1,3.8,-1,2.9,-1,NA,NA,4.4,1,NA,NA,84.5,1,NA,NA,50,-1,3.7037037037,1,31.25,1,17.5555555556,-1,2940.5768062827,1,0.494566,-2
25,"Paraíba",2505808,"2012",2503,"Agreste Paraibano",250316,"Guarabira","Duas Estradas",NA,NA,72.72,1,NA,NA,NA,NA,NA,NA,6.1,-1,NA,NA,78.8,-1,NA,NA,65.1515151515,-1,12.1212121212,1,32.95454545,1,12.9545454545,1,3671.58,1,NA,NA
25,"Paraíba",2505907,"2000",2501,"Sertão Paraibano",250105,"Piancó","Emas",41.6142979302118,-1,NA,NA,NA,NA,NA,NA,75.1812330623835,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,"Paraíba",2505907,"2007",2501,"Sertão Paraibano",250105,"Piancó","Emas",NA,NA,67.4369967309,1,3.1,-1,NA,NA,NA,NA,4.3,2,6.8,1,81.3,1,83,1,21.568627451,-1,NA,NA,35.8585858586,1,20.1960784314,-1,1875.4592312166,-1,NA,NA
25,"Paraíba",2505907,"2008",2501,"Sertão Paraibano",250105,"Piancó","Emas",NA,NA,67.6078290837,1,NA,NA,NA,NA,NA,NA,5.7,1,NA,NA,78.4,1,NA,NA,13.4615384615,-2,NA,NA,39.3939393939,1,15.1346153846,1,2731.3599445833,1,NA,NA
25,"Paraíba",2505907,"2009",2501,"Sertão Paraibano",250105,"Piancó","Emas",NA,NA,72.879879529,1,3.1,-1,2.7,-1,NA,NA,1.8,2,NA,NA,84.9,2,NA,NA,17.0212765957,-2,NA,NA,34.0277777778,2,15.2765957447,1,2672.549957134,1,0.598594,-2
25,"Paraíba",2505907,"2010",2501,"Sertão Paraibano",250105,"Piancó","Emas",31.7887100986121,-1,76.4247124264,1,NA,NA,NA,NA,92.9272523058771,1,4.8,1,NA,NA,83,1,NA,NA,27.5,-2,NA,NA,32.4074074074,2,15.325,1,2807.1518976825,1,NA,NA
25,"Paraíba",2505907,"2011",2501,"Sertão Paraibano",250105,"Piancó","Emas",NA,NA,73.0526568668,1,3,-2,3.1,-1,NA,NA,3.6,1,NA,NA,88.2,2,NA,NA,29.5454545455,-2,15.9090909091,1,25.5555555556,2,13.6136363636,1,3025.0217195326,1,0.578977,-1
25,"Paraíba",2505907,"2012",2501,"Sertão Paraibano",250105,"Piancó","Emas",NA,NA,61.69,-1,NA,NA,NA,NA,NA,NA,5.5,1,NA,NA,78.6,-1,NA,NA,54.3859649123,-1,5.2631578947,2,42.85714286,-1,11.4561403509,2,3249.13,1,NA,NA
25,"Paraíba",2506004,"2000",2503,"Agreste Paraibano",250314,"Esperança","Esperança",34.1418560712824,1,NA,NA,NA,NA,NA,NA,84.4529805608562,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,"Paraíba",2506004,"2007",2503,"Agreste Paraibano",250314,"Esperança","Esperança",NA,NA,76.2953306701,2,4.3,3,3.6,2,NA,NA,5.5,1,NA,NA,84.7,2,NA,NA,53.3980582524,-1,NA,NA,30.3703703704,2,23.3155339806,-1,1477.4707901928,-1,NA,NA
25,"Paraíba",2506004,"2008",2503,"Agreste Paraibano",250314,"Esperança","Esperança",NA,NA,74.8667389882,2,NA,NA,NA,NA,NA,NA,3,2,NA,NA,87.3,2,NA,NA,49.1329479769,1,NA,NA,35.3703703704,2,28.2196531792,-3,1663.1108256028,-1,NA,NA
25,"Paraíba",2506004,"2009",2503,"Agreste Paraibano",250314,"Esperança","Esperança",NA,NA,79.2146260349,2,4.5,2,4,2,NA,NA,2.9,2,NA,NA,89.1,2,NA,NA,59.7883597884,1,NA,NA,32.3754789272,2,26.8941798942,-3,1691.7845086851,-1,1,3
25,"Paraíba",2506004,"2010",2503,"Agreste Paraibano",250314,"Esperança","Esperança",26.0724229683721,1,78.946321959,2,NA,NA,NA,NA,92.3410886840823,1,3.1,2,NA,NA,89.5,2,NA,NA,64.1791044776,1,NA,NA,29.0740740741,2,25.3980099502,-3,2068.5235948791,-1,NA,NA
25,"Paraíba",2506004,"2011",2503,"Agreste Paraibano",250314,"Esperança","Esperança",NA,NA,69.0777141685,1,4.8,2,4.2,3,NA,NA,1.9,2,NA,NA,92.8,2,NA,NA,78.801843318,1,8.7557603687,1,29.8148148148,1,23.1290322581,-2,2278.5046045029,-1,0.793661,2
25,"Paraíba",2506004,"2012",2503,"Agreste Paraibano",250314,"Esperança","Esperança",NA,NA,68.4,1,NA,NA,NA,NA,NA,NA,1.2,2,NA,NA,93.8,2,NA,NA,90.2621722846,2,22.4719101124,-1,26.89393939,2,18.8389513109,-2,2856.98,-1,NA,NA
25,"Paraíba",2506103,"2000",2503,"Agreste Paraibano",250317,"Campina Grande","Fagundes",44.6822196807229,-1,NA,NA,NA,NA,NA,NA,88.9222665184832,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,"Paraíba",2506103,"2007",2503,"Agreste Paraibano",250317,"Campina Grande","Fagundes",NA,NA,67.817539505,1,2.8,-1,2.7,-1,NA,NA,9,1,12,1,78,1,79.7,1,80.1526717557,-1,NA,NA,37.7777777778,-1,20.0305343511,-1,1692.2836741866,-1,NA,NA
25,"Paraíba",2506103,"2008",2503,"Agreste Paraibano",250317,"Campina Grande","Fagundes",NA,NA,69.3455042244,1,NA,NA,NA,NA,NA,NA,7.8,1,9.6,1,76.7,1,84.3,1,78.3439490446,2,NA,NA,43.0158730159,-1,16.0700636943,1,1836.8221024916,-1,NA,NA
25,"Paraíba",2506103,"2009",2503,"Agreste Paraibano",250317,"Campina Grande","Fagundes",NA,NA,70.9054293129,1,3.4,-1,2.2,-2,NA,NA,9.1,-1,NA,NA,71.6,-1,NA,NA,65.2173913043,1,NA,NA,41.339869281,-1,15.1304347826,1,2029.6945315071,-1,0.667875,-1
25,"Paraíba",2506103,"2010",2503,"Agreste Paraibano",250317,"Campina Grande","Fagundes",33.4488800887994,-1,64.6270609512,-1,NA,NA,NA,NA,92.8495661412994,1,8.9,-1,NA,NA,70.3,-2,NA,NA,72,1,NA,NA,36.6013071895,1,15.68,1,2222.3764197178,-1,NA,NA
25,"Paraíba",2506103,"2011",2503,"Agreste Paraibano",250317,"Campina Grande","Fagundes",NA,NA,69.5123093777,1,3.9,1,2,-3,NA,NA,7.9,-1,6.5,1,71.4,-2,77.1,-1,75.4385964912,1,15.2046783626,1,38.8888888889,-1,13.6374269006,1,2521.6881346484,-1,0.559171,-1
25,"Paraíba",2506103,"2012",2503,"Agreste Paraibano",250317,"Campina Grande","Fagundes",NA,NA,58.7,-1,NA,NA,NA,NA,NA,NA,10.1,-2,NA,NA,73.9,-2,NA,NA,72.5274725275,1,19.7802197802,1,37.82051282,1,12.6978021978,1,2767.6,-1,NA,NA
25,"Paraíba",2506202,"2000",2502,"Borborema",250209,"Seridó Oriental Paraibano","Frei Martinho",29.9528095026533,2,NA,NA,NA,NA,NA,NA,89.5536788291643,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,"Paraíba",2506202,"2007",2502,"Borborema",250209,"Seridó Oriental Paraibano","Frei Martinho",NA,NA,59.9365632616,-1,3.4,1,1.9,-2,NA,NA,13.5,-1,NA,NA,65.1,-2,NA,NA,46.6666666667,-1,NA,NA,34.7222222222,1,18.4333333333,1,2383.2678022076,1,NA,NA
25,"Paraíba",2506202,"2008",2502,"Borborema",250209,"Seridó Oriental Paraibano","Frei Martinho",NA,NA,41.3785646749,-3,NA,NA,NA,NA,NA,NA,5.5,1,NA,NA,70.8,-1,NA,NA,48.1481481481,-1,NA,NA,36.1111111111,1,19.6296296296,-1,2842.3587449793,2,NA,NA
25,"Paraíba",2506202,"2009",2502,"Borborema",250209,"Seridó Oriental Paraibano","Frei Martinho",NA,NA,50.6183252376,-3,3.8,1,3.3,1,NA,NA,4.9,1,NA,NA,81.8,1,NA,NA,62.962962963,1,NA,NA,35.5555555556,1,18.7037037037,-1,2874.940541684,2,0.783766,1
25,"Paraíba",2506202,"2010",2502,"Borborema",250209,"Seridó Oriental Paraibano","Frei Martinho",29.4921791210334,1,63.4477874889,-1,NA,NA,NA,NA,95.6386329234951,2,1.9,2,NA,NA,92.9,3,NA,NA,48.275862069,-1,NA,NA,35.5555555556,1,16.4827586207,1,3061.356135585,1,NA,NA
25,"Paraíba",2506202,"2011",2502,"Borborema",250209,"Seridó Oriental Paraibano","Frei Martinho",NA,NA,62.6285054422,-1,5.3,3,3.5,1,NA,NA,1.6,2,NA,NA,93.5,3,NA,NA,72,1,0,2,40,-1,18.36,-1,3513.3511982571,2,0.697988,1
25,"Paraíba",2506202,"2012",2502,"Borborema",250209,"Seridó Oriental Paraibano","Frei Martinho",NA,NA,64.33,-1,NA,NA,NA,NA,NA,NA,1.7,2,NA,NA,93.1,2,NA,NA,70.3703703704,1,14.8148148148,1,46.32352941,-2,19.3333333333,-2,3284.75,1,NA,NA
25,"Paraíba",2506251,"2000",2503,"Agreste Paraibano",250319,"Umbuzeiro","Gado Bravo",44.0784157451498,-1,NA,NA,NA,NA,NA,NA,88.8187700230886,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,"Paraíba",2506251,"2007",2503,"Agreste Paraibano",250319,"Umbuzeiro","Gado Bravo",NA,NA,65.044666166,-1,3.2,1,3.2,1,NA,NA,5.9,1,3.6,1,79.4,1,94.1,2,72.1854304636,-1,NA,NA,39.7660818713,-1,19.4503311258,-1,1311.1400184746,-1,NA,NA
25,"Paraíba",2506251,"2008",2503,"Agreste Paraibano",250319,"Umbuzeiro","Gado Bravo",NA,NA,65.0542294753,-1,NA,NA,NA,NA,NA,NA,8.7,-1,4.6,1,78.9,1,87.3,1,63.6942675159,1,NA,NA,44.1520467836,-1,19.5541401274,-1,1378.8319640114,-2,NA,NA
25,"Paraíba",2506251,"2009",2503,"Agreste Paraibano",250319,"Umbuzeiro","Gado Bravo",NA,NA,65.1190983242,-1,3.6,1,2,-3,NA,NA,7.3,1,11.1,1,69.9,-2,80.9,1,65.4929577465,1,NA,NA,43.7134502924,-2,19.6830985915,-1,1720.532013053,-1,0.769149,1
25,"Paraíba",2506251,"2010",2503,"Agreste Paraibano",250319,"Umbuzeiro","Gado Bravo",34.6164120556749,-1,65.1981113728,-1,NA,NA,NA,NA,91.2835748644269,-1,4.9,1,14.9,1,80.1,1,83.6,1,62.5899280576,1,NA,NA,44.0170940171,-2,17.5539568345,-1,2173.8229986174,-1,NA,NA
25,"Paraíba",2506251,"2011",2503,"Agreste Paraibano",250319,"Umbuzeiro","Gado Bravo",NA,NA,64.4404465613,-1,3.1,-2,2.9,-1,NA,NA,4.1,1,6.8,1,79,-1,91.5,2,64.7058823529,1,17.6470588235,1,43.3048433048,-2,20.0073529412,-1,2122.2946122749,-2,0.634517,1
25,"Paraíba",2506251,"2012",2503,"Agreste Paraibano",250319,"Umbuzeiro","Gado Bravo",NA,NA,60.59,-1,NA,NA,NA,NA,NA,NA,5.1,1,NA,NA,83.7,1,NA,NA,75.7575757576,1,6.0606060606,1,42.83536585,-1,18.1893939394,-1,2647.64,-1,NA,NA
25,"Paraíba",2506301,"2000",2503,"Agreste Paraibano",250316,"Guarabira","Guarabira",30.2627064120443,2,NA,NA,NA,NA,NA,NA,84.4905626399063,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,"Paraíba",2506301,"2007",2503,"Agreste Paraibano",250316,"Guarabira","Guarabira",NA,NA,79.485686998,2,3.3,1,2.9,1,NA,NA,11.4,-1,2.2,2,77.2,1,83.1,1,57.7142857143,-1,NA,NA,27.5308641975,3,21.3771428571,-1,1444.2947758188,-1,NA,NA
25,"Paraíba",2506301,"2008",2503,"Agreste Paraibano",250316,"Guarabira","Guarabira",NA,NA,76.7476062783,2,NA,NA,NA,NA,NA,NA,13.3,-2,10.5,1,74.6,-1,89.4,1,52.8395061728,1,NA,NA,30.4938271605,3,18.5283950617,-1,1434.2612495321,-2,NA,NA
25,"Paraíba",2506301,"2009",2503,"Agreste Paraibano",250316,"Guarabira","Guarabira",NA,NA,80.804793422,2,3.4,-1,2.8,-1,NA,NA,10.8,-1,29.3,-1,74,-1,69,-1,56.7796610169,1,NA,NA,29.1358024691,3,19.7598870056,-1,1883.280964528,-1,0.848228,2
25,"Paraíba",2506301,"2010",2503,"Agreste Paraibano",250316,"Guarabira","Guarabira",19.9113588518478,2,81.6702152024,2,NA,NA,NA,NA,92.7007797741534,1,10.6,-2,25.4,-1,73.9,-1,63.3,-2,62.012987013,1,NA,NA,28.8647342995,2,20.2077922078,-1,2292.9858009566,-1,NA,NA
25,"Paraíba",2506301,"2011",2503,"Agreste Paraibano",250316,"Guarabira","Guarabira",NA,NA,80.2511846475,2,3.6,-1,2.9,-1,NA,NA,9.7,-2,25.5,-1,75.1,-1,66.5,-1,62.7565982405,1,8.211143695,1,23.5507246377,3,18.0146627566,-1,2284.492613489,-1,0.701285,2
25,"Paraíba",2506301,"2012",2503,"Agreste Paraibano",250316,"Guarabira","Guarabira",NA,NA,75.62,2,NA,NA,NA,NA,NA,NA,12.4,-3,NA,NA,74.3,-2,NA,NA,72.6057906459,1,9.7995545657,1,21.80851064,3,12.5768374165,1,2764.61,-1,NA,NA
25,"Paraíba",2506400,"2000",2503,"Agreste Paraibano",250318,"Itabaiana","Gurinhém",49.4206020143815,-2,NA,NA,NA,NA,NA,NA,78.9127653713512,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,"Paraíba",2506400,"2007",2503,"Agreste Paraibano",250318,"Itabaiana","Gurinhém",NA,NA,68.4792260475,1,2.2,-2,1.8,-2,NA,NA,16.9,-2,22.2,-1,61.6,-2,48.2,-2,27.9329608939,-1,NA,NA,37.1647509579,-1,19.2737430168,1,1279.7394950707,-1,NA,NA
25,"Paraíba",2506400,"2008",2503,"Agreste Paraibano",250318,"Itabaiana","Gurinhém",NA,NA,73.2147184047,1,NA,NA,NA,NA,NA,NA,12.3,-1,24.1,-1,64.2,-2,68.5,-1,30.6010928962,-1,NA,NA,41.5708812261,-1,17.4262295082,1,1744.8214193744,-1,NA,NA
25,"Paraíba",2506400,"2009",2503,"Agreste Paraibano",250318,"Itabaiana","Gurinhém",NA,NA,77.3301021715,1,2.6,-2,2.3,-2,NA,NA,12.7,-2,13.3,1,69.2,-2,86.7,1,57.5949367089,1,NA,NA,39.9176954733,-1,17.164556962,1,2095.3520020349,-1,0.638214,-1
25,"Paraíba",2506400,"2010",2503,"Agreste Paraibano",250318,"Itabaiana","Gurinhém",39.2244371374307,-2,75.6131311111,1,NA,NA,NA,NA,91.7425873726595,-1,11.5,-2,NA,NA,72.2,-1,NA,NA,75.8620689655,2,NA,NA,35.8974358974,1,17.0068965517,1,2524.1482404371,1,NA,NA
25,"Paraíba",2506400,"2011",2503,"Agreste Paraibano",250318,"Itabaiana","Gurinhém",NA,NA,76.9660854315,2,2.9,-2,2,-3,NA,NA,9.1,-1,NA,NA,75.5,-1,NA,NA,79.4701986755,1,9.9337748344,1,32,1,16.3311258278,1,2759.1309039319,-1,0.511585,-1
25,"Paraíba",2506400,"2012",2503,"Agreste Paraibano",250318,"Itabaiana","Gurinhém",NA,NA,70.63,1,NA,NA,NA,NA,NA,NA,6.9,-1,NA,NA,80.4,-1,NA,NA,88.4615384615,2,3.2051282051,2,35.22727273,1,14.8397435897,1,3327.7,1,NA,NA
25,"Paraíba",2506509,"2000",2502,"Borborema",250211,"Cariri Oriental","Gurjão",29.0018030368255,2,NA,NA,NA,NA,NA,NA,93.7971637143982,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,"Paraíba",2506509,"2007",2502,"Borborema",250211,"Cariri Oriental","Gurjão",NA,NA,66.4791133504,-1,3.1,-1,2.6,-1,NA,NA,7.4,1,NA,NA,78.3,1,NA,NA,62.5,-1,NA,NA,37.2222222222,-1,11.9,2,2436.921014772,1,NA,NA
25,"Paraíba",2506509,"2008",2502,"Borborema",250211,"Cariri Oriental","Gurjão",NA,NA,36.1663142012,-4,NA,NA,NA,NA,NA,NA,7.7,1,NA,NA,71.2,-1,NA,NA,64.1025641026,1,NA,NA,41.6666666667,-1,13.1282051282,2,2478.8663158918,1,NA,NA
25,"Paraíba",2506509,"2009",2502,"Borborema",250211,"Cariri Oriental","Gurjão",NA,NA,72.3383655038,1,NA,NA,2.5,-2,NA,NA,6.6,1,NA,NA,72.2,-1,NA,NA,54.7619047619,1,NA,NA,40.1234567901,-1,13,2,2502.2509268931,1,0.753694,1
25,"Paraíba",2506509,"2010",2502,"Borborema",250211,"Cariri Oriental","Gurjão",22.1186691671153,2,55.4113846589,-2,NA,NA,NA,NA,95.1026866237493,2,4.8,1,NA,NA,82.2,1,NA,NA,57.1428571429,1,NA,NA,38.0952380952,-1,12.5476190476,2,2587.9620627255,1,NA,NA
25,"Paraíba",2506509,"2011",2502,"Borborema",250211,"Cariri Oriental","Gurjão",NA,NA,64.5308174689,-1,3.6,-1,2.8,-1,NA,NA,4.9,1,NA,NA,77.6,-1,NA,NA,66.6666666667,1,21.4285714286,-1,36.5079365079,-1,11.7619047619,2,3379.8305465587,1,0.641201,1
25,"Paraíba",2506509,"2012",2502,"Borborema",250211,"Cariri Oriental","Gurjão",NA,NA,71.27,1,NA,NA,NA,NA,NA,NA,1.7,2,NA,NA,83.3,1,NA,NA,87.9310344828,2,31.0344827586,-1,40.10416667,-1,7.8448275862,3,4716.92,3,NA,NA
25,"Paraíba",2506608,"2000",2501,"Sertão Paraibano",250106,"Itaporanga","Ibiara",47.6629059024747,-1,NA,NA,NA,NA,NA,NA,90.4892423930856,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,"Paraíba",2506608,"2007",2501,"Sertão Paraibano",250106,"Itaporanga","Ibiara",NA,NA,76.2046962441,2,3.3,1,2.9,1,NA,NA,7.5,1,NA,NA,87.5,2,NA,NA,71.1538461538,-1,NA,NA,37.1527777778,-1,12.8076923077,2,2543.1758978306,2,NA,NA
25,"Paraíba",2506608,"2008",2501,"Sertão Paraibano",250106,"Itaporanga","Ibiara",NA,NA,67.96498613,1,NA,NA,NA,NA,NA,NA,8.1,1,NA,NA,85.1,2,NA,NA,68.6274509804,1,NA,NA,42.4603174603,-1,12.8431372549,2,2681.6866852928,1,NA,NA
25,"Paraíba",2506608,"2009",2501,"Sertão Paraibano",250106,"Itaporanga","Ibiara",NA,NA,78.7196848733,2,NA,NA,3.1,1,NA,NA,6.2,1,NA,NA,82.7,1,NA,NA,53.2258064516,1,NA,NA,42.7083333333,-1,11.1451612903,2,2691.3803411323,1,0.690627,-1
