"ANO","NOME_MUNICIPIO","NOME_MESO","NOME_MICRO","MEDIA_ESTADO","MEDIA_MICRO","indicador"
2011,"Cabaceiras","Borborema","Cariri Oriental",11.0431796801505,7.5,"INDICADOR_73"
2011,"Cabedelo","Mata Paraibana","João Pessoa",11.0431796801505,13.9,"INDICADOR_73"
2011,"Cachoeira dos Índios","Sertão Paraibano","Cajazeiras",11.0431796801505,14.9,"INDICADOR_73"
2011,"Cacimba de Areia","Sertão Paraibano","Patos",11.0431796801505,3.5,"INDICADOR_73"
2011,"Cacimba de Dentro","Agreste Paraibano","Curimataú Oriental",11.0431796801505,7.9,"INDICADOR_73"
2011,"Cacimbas","Sertão Paraibano","Serra do Teixeira",11.0431796801505,14.5,"INDICADOR_73"
2011,"Caiçara","Agreste Paraibano","Guarabira",11.0431796801505,9.7,"INDICADOR_73"
2011,"Cajazeiras","Sertão Paraibano","Cajazeiras",11.0431796801505,12.6,"INDICADOR_73"
2011,"Caldas Brandão","Agreste Paraibano","Itabaiana",11.0431796801505,4.6,"INDICADOR_73"
2011,"Camalaú","Borborema","Cariri Ocidental",11.0431796801505,19.6,"INDICADOR_73"
2011,"Campina Grande","Agreste Paraibano","Campina Grande",11.0431796801505,12.8,"INDICADOR_73"
2011,"Capim","Mata Paraibana","Litoral Norte",11.0431796801505,0.5,"INDICADOR_73"
2011,"Caraúbas","Borborema","Cariri Oriental",11.0431796801505,23.9,"INDICADOR_73"
2011,"Carrapateira","Sertão Paraibano","Cajazeiras",11.0431796801505,9.4,"INDICADOR_73"
2011,"Catingueira","Sertão Paraibano","Piancó",11.0431796801505,2.4,"INDICADOR_73"
2011,"Catolé do Rocha","Sertão Paraibano","Catolé do Rocha",11.0431796801505,8.5,"INDICADOR_73"
2011,"Caturité","Borborema","Cariri Oriental",11.0431796801505,7.8,"INDICADOR_73"
2011,"Conceição","Sertão Paraibano","Itaporanga",11.0431796801505,18.4,"INDICADOR_73"
2011,"Condado","Sertão Paraibano","Sousa",11.0431796801505,3.1,"INDICADOR_73"
2011,"Conde","Mata Paraibana","João Pessoa",11.0431796801505,7.2,"INDICADOR_73"
2011,"Congo","Borborema","Cariri Ocidental",11.0431796801505,9.3,"INDICADOR_73"
2011,"Coremas","Sertão Paraibano","Piancó",11.0431796801505,18.2,"INDICADOR_73"
2011,"Coxixola","Borborema","Cariri Ocidental",11.0431796801505,2.1,"INDICADOR_73"
2011,"Cruz do Espírito Santo","Mata Paraibana","Sapé",11.0431796801505,18.7,"INDICADOR_73"
2011,"Cubati","Borborema","Seridó Oriental Paraibano",11.0431796801505,5.3,"INDICADOR_73"
2011,"Cuité","Agreste Paraibano","Curimataú Ocidental",11.0431796801505,1.2,"INDICADOR_73"
2011,"Cuité de Mamanguape","Mata Paraibana","Litoral Norte",11.0431796801505,14.9,"INDICADOR_73"
2011,"Cuitegi","Agreste Paraibano","Guarabira",11.0431796801505,20.2,"INDICADOR_73"
2011,"Curral de Cima","Mata Paraibana","Litoral Norte",11.0431796801505,0,"INDICADOR_73"
2011,"Curral Velho","Sertão Paraibano","Itaporanga",11.0431796801505,1.2,"INDICADOR_73"
2011,"Desterro","Sertão Paraibano","Serra do Teixeira",11.0431796801505,7.7,"INDICADOR_73"
2011,"Diamante","Sertão Paraibano","Itaporanga",11.0431796801505,13.4,"INDICADOR_73"
2011,"Dona Inês","Agreste Paraibano","Curimataú Oriental",11.0431796801505,3.5,"INDICADOR_73"
2011,"Duas Estradas","Agreste Paraibano","Guarabira",11.0431796801505,0,"INDICADOR_73"
2011,"Emas","Sertão Paraibano","Piancó",11.0431796801505,6.8,"INDICADOR_73"
2011,"Esperança","Agreste Paraibano","Esperança",11.0431796801505,20.4,"INDICADOR_73"
2011,"Fagundes","Agreste Paraibano","Campina Grande",11.0431796801505,5,"INDICADOR_73"
2011,"Frei Martinho","Borborema","Seridó Oriental Paraibano",11.0431796801505,2.4,"INDICADOR_73"
2011,"Gado Bravo","Agreste Paraibano","Umbuzeiro",11.0431796801505,27.6,"INDICADOR_73"
2011,"Guarabira","Agreste Paraibano","Guarabira",11.0431796801505,20.4,"INDICADOR_73"
2011,"Gurinhém","Agreste Paraibano","Itabaiana",11.0431796801505,10.8,"INDICADOR_73"
2011,"Gurjão","Borborema","Cariri Oriental",11.0431796801505,4.4,"INDICADOR_73"
2011,"Ibiara","Sertão Paraibano","Itaporanga",11.0431796801505,8.3,"INDICADOR_73"
2011,"Igaracy","Sertão Paraibano","Piancó",11.0431796801505,18.8,"INDICADOR_73"
2011,"Imaculada","Sertão Paraibano","Serra do Teixeira",11.0431796801505,7.1,"INDICADOR_73"
2011,"Ingá","Agreste Paraibano","Itabaiana",11.0431796801505,8.5,"INDICADOR_73"
2011,"Itabaiana","Agreste Paraibano","Itabaiana",11.0431796801505,12.8,"INDICADOR_73"
2011,"Itaporanga","Sertão Paraibano","Itaporanga",11.0431796801505,11.8,"INDICADOR_73"
2011,"Itapororoca","Mata Paraibana","Litoral Norte",11.0431796801505,11.6,"INDICADOR_73"
2011,"Itatuba","Agreste Paraibano","Itabaiana",11.0431796801505,15.4,"INDICADOR_73"
2011,"Jacaraú","Mata Paraibana","Litoral Norte",11.0431796801505,11.6,"INDICADOR_73"
2011,"Jericó","Sertão Paraibano","Catolé do Rocha",11.0431796801505,13.3,"INDICADOR_73"
2011,"João Pessoa","Mata Paraibana","João Pessoa",11.0431796801505,9.1,"INDICADOR_73"
2011,"Juarez Távora","Agreste Paraibano","Itabaiana",11.0431796801505,6.8,"INDICADOR_73"
2011,"Juazeirinho","Borborema","Seridó Oriental Paraibano",11.0431796801505,13.1,"INDICADOR_73"
2011,"Junco do Seridó","Borborema","Seridó Ocidental Paraibano",11.0431796801505,4.8,"INDICADOR_73"
2011,"Juripiranga","Mata Paraibana","Sapé",11.0431796801505,12.8,"INDICADOR_73"
2011,"Juru","Sertão Paraibano","Serra do Teixeira",11.0431796801505,6.8,"INDICADOR_73"
2011,"Lagoa","Sertão Paraibano","Catolé do Rocha",11.0431796801505,5.1,"INDICADOR_73"
2011,"Lagoa de Dentro","Agreste Paraibano","Guarabira",11.0431796801505,14.2,"INDICADOR_73"
2011,"Lagoa Seca","Agreste Paraibano","Campina Grande",11.0431796801505,8.2,"INDICADOR_73"
2011,"Lastro","Sertão Paraibano","Sousa",11.0431796801505,8.7,"INDICADOR_73"
2011,"Livramento","Borborema","Cariri Ocidental",11.0431796801505,11.3,"INDICADOR_73"
2011,"Logradouro","Agreste Paraibano","Guarabira",11.0431796801505,16.2,"INDICADOR_73"
2011,"Lucena","Mata Paraibana","João Pessoa",11.0431796801505,23.6,"INDICADOR_73"
2011,"Mãe d'Água","Sertão Paraibano","Patos",11.0431796801505,9.7,"INDICADOR_73"
2011,"Malta","Sertão Paraibano","Sousa",11.0431796801505,7.4,"INDICADOR_73"
2011,"Mamanguape","Mata Paraibana","Litoral Norte",11.0431796801505,21.1,"INDICADOR_73"
2011,"Manaíra","Sertão Paraibano","Serra do Teixeira",11.0431796801505,17.1,"INDICADOR_73"
2011,"Marcação","Mata Paraibana","Litoral Norte",11.0431796801505,12.9,"INDICADOR_73"
2011,"Mari","Mata Paraibana","Sapé",11.0431796801505,10.1,"INDICADOR_73"
2011,"Marizópolis","Sertão Paraibano","Sousa",11.0431796801505,21.8,"INDICADOR_73"
2011,"Massaranduba","Agreste Paraibano","Campina Grande",11.0431796801505,6.7,"INDICADOR_73"
2011,"Mataraca","Mata Paraibana","Litoral Norte",11.0431796801505,1.3,"INDICADOR_73"
2011,"Matinhas","Agreste Paraibano","Brejo Paraibano",11.0431796801505,8.6,"INDICADOR_73"
2011,"Mato Grosso","Sertão Paraibano","Catolé do Rocha",11.0431796801505,15.6,"INDICADOR_73"
2011,"Maturéia","Sertão Paraibano","Serra do Teixeira",11.0431796801505,2.3,"INDICADOR_73"
2011,"Mogeiro","Agreste Paraibano","Itabaiana",11.0431796801505,18.1,"INDICADOR_73"
2011,"Montadas","Agreste Paraibano","Esperança",11.0431796801505,0,"INDICADOR_73"
2011,"Monte Horebe","Sertão Paraibano","Cajazeiras",11.0431796801505,19.7,"INDICADOR_73"
2011,"Monteiro","Borborema","Cariri Ocidental",11.0431796801505,7.5,"INDICADOR_73"
2011,"Mulungu","Agreste Paraibano","Guarabira",11.0431796801505,11.1,"INDICADOR_73"
2011,"Natuba","Agreste Paraibano","Umbuzeiro",11.0431796801505,7.1,"INDICADOR_73"
2011,"Nazarezinho","Sertão Paraibano","Sousa",11.0431796801505,2,"INDICADOR_73"
2011,"Nova Floresta","Agreste Paraibano","Curimataú Ocidental",11.0431796801505,6.2,"INDICADOR_73"
2011,"Nova Olinda","Sertão Paraibano","Piancó",11.0431796801505,0.2,"INDICADOR_73"
2011,"Nova Palmeira","Borborema","Seridó Oriental Paraibano",11.0431796801505,1.5,"INDICADOR_73"
2011,"Olho d'Água","Sertão Paraibano","Piancó",11.0431796801505,7.7,"INDICADOR_73"
2011,"Ouro Velho","Borborema","Cariri Ocidental",11.0431796801505,2.7,"INDICADOR_73"
2011,"Parari","Borborema","Cariri Ocidental",11.0431796801505,16,"INDICADOR_73"
2011,"Patos","Sertão Paraibano","Patos",11.0431796801505,6.2,"INDICADOR_73"
2011,"Paulista","Sertão Paraibano","Sousa",11.0431796801505,6,"INDICADOR_73"
2011,"Pedra Branca","Sertão Paraibano","Itaporanga",11.0431796801505,9.8,"INDICADOR_73"
2011,"Pedra Lavrada","Borborema","Seridó Oriental Paraibano",11.0431796801505,2.1,"INDICADOR_73"
2011,"Pedras de Fogo","Mata Paraibana","Litoral Sul",11.0431796801505,12.9,"INDICADOR_73"
2011,"Pedro Régis","Mata Paraibana","Litoral Norte",11.0431796801505,5.7,"INDICADOR_73"
2011,"Piancó","Sertão Paraibano","Piancó",11.0431796801505,23,"INDICADOR_73"
2011,"Picuí","Borborema","Seridó Oriental Paraibano",11.0431796801505,9.6,"INDICADOR_73"
2011,"Pilar","Mata Paraibana","Sapé",11.0431796801505,6,"INDICADOR_73"
2011,"Pilões","Agreste Paraibano","Brejo Paraibano",11.0431796801505,9.1,"INDICADOR_73"
2011,"Pilõezinhos","Agreste Paraibano","Guarabira",11.0431796801505,4.5,"INDICADOR_73"
2011,"Pirpirituba","Agreste Paraibano","Guarabira",11.0431796801505,6.7,"INDICADOR_73"
2011,"Pitimbu","Mata Paraibana","Litoral Sul",11.0431796801505,4.5,"INDICADOR_73"
2011,"Pocinhos","Agreste Paraibano","Curimataú Ocidental",11.0431796801505,0,"INDICADOR_73"
2011,"Poço Dantas","Sertão Paraibano","Cajazeiras",11.0431796801505,0,"INDICADOR_73"
2011,"Poço de José de Moura","Sertão Paraibano","Cajazeiras",11.0431796801505,3.9,"INDICADOR_73"
2011,"Pombal","Sertão Paraibano","Sousa",11.0431796801505,19,"INDICADOR_73"
2011,"Prata","Borborema","Cariri Ocidental",11.0431796801505,8.3,"INDICADOR_73"
2011,"Princesa Isabel","Sertão Paraibano","Serra do Teixeira",11.0431796801505,7.3,"INDICADOR_73"
2011,"Puxinanã","Agreste Paraibano","Campina Grande",11.0431796801505,10.5,"INDICADOR_73"
2011,"Queimadas","Agreste Paraibano","Campina Grande",11.0431796801505,16.4,"INDICADOR_73"
2011,"Remígio","Agreste Paraibano","Curimataú Ocidental",11.0431796801505,3.9,"INDICADOR_73"
2011,"Riachão","Agreste Paraibano","Curimataú Oriental",11.0431796801505,0,"INDICADOR_73"
2011,"Riachão do Bacamarte","Agreste Paraibano","Itabaiana",11.0431796801505,14.4,"INDICADOR_73"
2011,"Riachão do Poço","Mata Paraibana","Sapé",11.0431796801505,0,"INDICADOR_73"
2011,"Riacho de Santo Antônio","Borborema","Cariri Oriental",11.0431796801505,36.2,"INDICADOR_73"
2011,"Riacho dos Cavalos","Sertão Paraibano","Catolé do Rocha",11.0431796801505,16.9,"INDICADOR_73"
2011,"Rio Tinto","Mata Paraibana","Litoral Norte",11.0431796801505,14,"INDICADOR_73"
2011,"Salgadinho","Borborema","Seridó Ocidental Paraibano",11.0431796801505,4.9,"INDICADOR_73"
2011,"Salgado de São Félix","Agreste Paraibano","Itabaiana",11.0431796801505,11.8,"INDICADOR_73"
2011,"Santa Cecília","Agreste Paraibano","Umbuzeiro",11.0431796801505,3.3,"INDICADOR_73"
2011,"Santa Cruz","Sertão Paraibano","Sousa",11.0431796801505,4.8,"INDICADOR_73"
2011,"Santa Helena","Sertão Paraibano","Cajazeiras",11.0431796801505,5,"INDICADOR_73"
2011,"Santa Inês","Sertão Paraibano","Itaporanga",11.0431796801505,16.4,"INDICADOR_73"
2011,"Santa Luzia","Borborema","Seridó Ocidental Paraibano",11.0431796801505,2.7,"INDICADOR_73"
2011,"Santa Rita","Mata Paraibana","João Pessoa",11.0431796801505,10.1,"INDICADOR_73"
2011,"Santa Teresinha","Sertão Paraibano","Patos",11.0431796801505,5.1,"INDICADOR_73"
2011,"Santana de Mangueira","Sertão Paraibano","Itaporanga",11.0431796801505,20.6,"INDICADOR_73"
2011,"Santana dos Garrotes","Sertão Paraibano","Piancó",11.0431796801505,11.1,"INDICADOR_73"
2011,"Santo André","Borborema","Cariri Oriental",11.0431796801505,29.8,"INDICADOR_73"
2011,"São Bentinho","Sertão Paraibano","Sousa",11.0431796801505,8.1,"INDICADOR_73"
2011,"São Bento","Sertão Paraibano","Catolé do Rocha",11.0431796801505,4,"INDICADOR_73"
2011,"São Domingos do Cariri","Borborema","Cariri Oriental",11.0431796801505,17.8,"INDICADOR_73"
2011,"São Francisco","Sertão Paraibano","Sousa",11.0431796801505,5,"INDICADOR_73"
2011,"São João do Cariri","Borborema","Cariri Oriental",11.0431796801505,12.9,"INDICADOR_73"
2011,"São João do Rio do Peixe","Sertão Paraibano","Cajazeiras",11.0431796801505,11,"INDICADOR_73"
2011,"São João do Tigre","Borborema","Cariri Ocidental",11.0431796801505,8.7,"INDICADOR_73"
2011,"São José da Lagoa Tapada","Sertão Paraibano","Sousa",11.0431796801505,7.9,"INDICADOR_73"
2011,"São José de Caiana","Sertão Paraibano","Itaporanga",11.0431796801505,16.6,"INDICADOR_73"
2011,"São José de Espinharas","Sertão Paraibano","Patos",11.0431796801505,1.8,"INDICADOR_73"
2011,"São José de Piranhas","Sertão Paraibano","Cajazeiras",11.0431796801505,13.5,"INDICADOR_73"
2011,"São José de Princesa","Sertão Paraibano","Serra do Teixeira",11.0431796801505,7.9,"INDICADOR_73"
2011,"São José do Brejo do Cruz","Sertão Paraibano","Catolé do Rocha",11.0431796801505,0,"INDICADOR_73"
2011,"São José do Sabugi","Borborema","Seridó Ocidental Paraibano",11.0431796801505,8.1,"INDICADOR_73"
2011,"São José dos Cordeiros","Borborema","Cariri Ocidental",11.0431796801505,4.9,"INDICADOR_73"
2011,"São José dos Ramos","Mata Paraibana","Sapé",11.0431796801505,22.3,"INDICADOR_73"
2011,"São Mamede","Borborema","Seridó Ocidental Paraibano",11.0431796801505,3.4,"INDICADOR_73"
2011,"São Miguel de Taipu","Mata Paraibana","Sapé",11.0431796801505,13.2,"INDICADOR_73"
2011,"São Sebastião de Lagoa de Roça","Agreste Paraibano","Esperança",11.0431796801505,9.6,"INDICADOR_73"
2011,"São Sebastião do Umbuzeiro","Borborema","Cariri Ocidental",11.0431796801505,3.5,"INDICADOR_73"
2011,"Sapé","Mata Paraibana","Sapé",11.0431796801505,12.1,"INDICADOR_73"
2011,"Seridó","Borborema","Seridó Oriental Paraibano",11.0431796801505,6.4,"INDICADOR_73"
2011,"Serra Branca","Borborema","Cariri Ocidental",11.0431796801505,5.5,"INDICADOR_73"
2011,"Serra da Raiz","Agreste Paraibano","Guarabira",11.0431796801505,11.7,"INDICADOR_73"
2011,"Serra Grande","Sertão Paraibano","Itaporanga",11.0431796801505,4.1,"INDICADOR_73"
2011,"Serra Redonda","Agreste Paraibano","Campina Grande",11.0431796801505,27.6,"INDICADOR_73"
2011,"Serraria","Agreste Paraibano","Brejo Paraibano",11.0431796801505,19.2,"INDICADOR_73"
2011,"Sertãozinho","Agreste Paraibano","Guarabira",11.0431796801505,6.6,"INDICADOR_73"
2011,"Sobrado","Mata Paraibana","Sapé",11.0431796801505,17,"INDICADOR_73"
2011,"Solânea","Agreste Paraibano","Curimataú Oriental",11.0431796801505,12.3,"INDICADOR_73"
2011,"Soledade","Agreste Paraibano","Curimataú Ocidental",11.0431796801505,6.3,"INDICADOR_73"
2011,"Sossêgo","Agreste Paraibano","Curimataú Ocidental",11.0431796801505,9.6,"INDICADOR_73"
2011,"Sousa","Sertão Paraibano","Sousa",11.0431796801505,9.1,"INDICADOR_73"
2011,"Sumé","Borborema","Cariri Ocidental",11.0431796801505,10.5,"INDICADOR_73"
2011,"Tacima","Agreste Paraibano","Curimataú Oriental",11.0431796801505,4.1,"INDICADOR_73"
2011,"Taperoá","Borborema","Cariri Ocidental",11.0431796801505,9.8,"INDICADOR_73"
2011,"Tavares","Sertão Paraibano","Serra do Teixeira",11.0431796801505,3.9,"INDICADOR_73"
2011,"Teixeira","Sertão Paraibano","Serra do Teixeira",11.0431796801505,2.6,"INDICADOR_73"
2011,"Triunfo","Sertão Paraibano","Cajazeiras",11.0431796801505,5.9,"INDICADOR_73"
2011,"Uiraúna","Sertão Paraibano","Cajazeiras",11.0431796801505,12.1,"INDICADOR_73"
2011,"Umbuzeiro","Agreste Paraibano","Umbuzeiro",11.0431796801505,4.4,"INDICADOR_73"
2011,"Várzea","Borborema","Seridó Ocidental Paraibano",11.0431796801505,2.2,"INDICADOR_73"
2011,"Vieirópolis","Sertão Paraibano","Sousa",11.0431796801505,27.4,"INDICADOR_73"
2011,"Vista Serrana","Sertão Paraibano","Sousa",11.0431796801505,18.5,"INDICADOR_73"
2011,"Zabelê","Borborema","Cariri Ocidental",11.0431796801505,1.7,"INDICADOR_73"
2007,"Água Branca","Sertão Paraibano","Serra do Teixeira",16.8025431425976,10.3,"INDICADOR_74"
2007,"Aguiar","Sertão Paraibano","Piancó",16.8025431425976,9.5,"INDICADOR_74"
2007,"Alagoa Grande","Agreste Paraibano","Brejo Paraibano",16.8025431425976,14,"INDICADOR_74"
2007,"Alagoa Nova","Agreste Paraibano","Brejo Paraibano",16.8025431425976,28.2,"INDICADOR_74"
2007,"Alagoinha","Agreste Paraibano","Guarabira",16.8025431425976,16.6,"INDICADOR_74"
2007,"Alcantil","Borborema","Cariri Oriental",16.8025431425976,14.3,"INDICADOR_74"
2007,"Alhandra","Mata Paraibana","Litoral Sul",16.8025431425976,6.6,"INDICADOR_74"
2007,"Amparo","Borborema","Cariri Ocidental",16.8025431425976,11.7,"INDICADOR_74"
2007,"Aparecida","Sertão Paraibano","Sousa",16.8025431425976,17.4,"INDICADOR_74"
2007,"Araçagi","Agreste Paraibano","Guarabira",16.8025431425976,3.3,"INDICADOR_74"
2007,"Arara","Agreste Paraibano","Curimataú Ocidental",16.8025431425976,15.3,"INDICADOR_74"
2007,"Araruna","Agreste Paraibano","Curimataú Oriental",16.8025431425976,25.2,"INDICADOR_74"
2007,"Areia","Agreste Paraibano","Brejo Paraibano",16.8025431425976,17.4,"INDICADOR_74"
2007,"Areial","Agreste Paraibano","Esperança",16.8025431425976,20.3,"INDICADOR_74"
2007,"Aroeiras","Agreste Paraibano","Umbuzeiro",16.8025431425976,10.6,"INDICADOR_74"
2007,"Assunção","Borborema","Cariri Ocidental",16.8025431425976,12.6,"INDICADOR_74"
2007,"Baía da Traição","Mata Paraibana","Litoral Norte",16.8025431425976,12.3,"INDICADOR_74"
2007,"Bananeiras","Agreste Paraibano","Brejo Paraibano",16.8025431425976,30.1,"INDICADOR_74"
2007,"Baraúna","Borborema","Seridó Oriental Paraibano",16.8025431425976,18.8,"INDICADOR_74"
2007,"Barra de Santa Rosa","Agreste Paraibano","Curimataú Ocidental",16.8025431425976,26.6,"INDICADOR_74"
2007,"Barra de Santana","Borborema","Cariri Oriental",16.8025431425976,7.7,"INDICADOR_74"
2007,"Barra de São Miguel","Borborema","Cariri Oriental",16.8025431425976,20,"INDICADOR_74"
2007,"Bayeux","Mata Paraibana","João Pessoa",16.8025431425976,30.2,"INDICADOR_74"
2007,"Belém","Agreste Paraibano","Guarabira",16.8025431425976,16.6,"INDICADOR_74"
2007,"Belém do Brejo do Cruz","Sertão Paraibano","Catolé do Rocha",16.8025431425976,9,"INDICADOR_74"
2007,"Bernardino Batista","Sertão Paraibano","Cajazeiras",16.8025431425976,6.4,"INDICADOR_74"
2007,"Boa Ventura","Sertão Paraibano","Itaporanga",16.8025431425976,19.8,"INDICADOR_74"
2007,"Boa Vista","Agreste Paraibano","Campina Grande",16.8025431425976,16,"INDICADOR_74"
2007,"Bom Jesus","Sertão Paraibano","Cajazeiras",16.8025431425976,17,"INDICADOR_74"
2007,"Bom Sucesso","Sertão Paraibano","Catolé do Rocha",16.8025431425976,19.6,"INDICADOR_74"
2007,"Bonito de Santa Fé","Sertão Paraibano","Cajazeiras",16.8025431425976,5.7,"INDICADOR_74"
2007,"Boqueirão","Borborema","Cariri Oriental",16.8025431425976,18.3,"INDICADOR_74"
2007,"Borborema","Agreste Paraibano","Brejo Paraibano",16.8025431425976,25.1,"INDICADOR_74"
2007,"Brejo do Cruz","Sertão Paraibano","Catolé do Rocha",16.8025431425976,21.4,"INDICADOR_74"
2007,"Brejo dos Santos","Sertão Paraibano","Catolé do Rocha",16.8025431425976,10.3,"INDICADOR_74"
2007,"Caaporã","Mata Paraibana","Litoral Sul",16.8025431425976,21.4,"INDICADOR_74"
2007,"Cabaceiras","Borborema","Cariri Oriental",16.8025431425976,10.6,"INDICADOR_74"
2007,"Cabedelo","Mata Paraibana","João Pessoa",16.8025431425976,27.7,"INDICADOR_74"
2007,"Cachoeira dos Índios","Sertão Paraibano","Cajazeiras",16.8025431425976,22.4,"INDICADOR_74"
2007,"Cacimba de Areia","Sertão Paraibano","Patos",16.8025431425976,7.1,"INDICADOR_74"
2007,"Cacimba de Dentro","Agreste Paraibano","Curimataú Oriental",16.8025431425976,9.5,"INDICADOR_74"
2007,"Cacimbas","Sertão Paraibano","Serra do Teixeira",16.8025431425976,17,"INDICADOR_74"
2007,"Caiçara","Agreste Paraibano","Guarabira",16.8025431425976,8.8,"INDICADOR_74"
2007,"Cajazeiras","Sertão Paraibano","Cajazeiras",16.8025431425976,34.2,"INDICADOR_74"
2007,"Cajazeirinhas","Sertão Paraibano","Sousa",16.8025431425976,11.1,"INDICADOR_74"
2007,"Caldas Brandão","Agreste Paraibano","Itabaiana",16.8025431425976,11.6,"INDICADOR_74"
2007,"Camalaú","Borborema","Cariri Ocidental",16.8025431425976,13,"INDICADOR_74"
2007,"Campina Grande","Agreste Paraibano","Campina Grande",16.8025431425976,23.7,"INDICADOR_74"
2007,"Caraúbas","Borborema","Cariri Oriental",16.8025431425976,23.2,"INDICADOR_74"
2007,"Carrapateira","Sertão Paraibano","Cajazeiras",16.8025431425976,11.2,"INDICADOR_74"
2007,"Casserengue","Agreste Paraibano","Curimataú Oriental",16.8025431425976,24.8,"INDICADOR_74"
2007,"Catingueira","Sertão Paraibano","Piancó",16.8025431425976,15.9,"INDICADOR_74"
2007,"Catolé do Rocha","Sertão Paraibano","Catolé do Rocha",16.8025431425976,26.8,"INDICADOR_74"
2007,"Caturité","Borborema","Cariri Oriental",16.8025431425976,22.3,"INDICADOR_74"
2007,"Conceição","Sertão Paraibano","Itaporanga",16.8025431425976,0,"INDICADOR_74"
2007,"Condado","Sertão Paraibano","Sousa",16.8025431425976,11.4,"INDICADOR_74"
2007,"Conde","Mata Paraibana","João Pessoa",16.8025431425976,19.1,"INDICADOR_74"
